age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_50K
18,Private,209792,Some_college,10,Never_married,Other_service,Own_child,White,Female,0,0,40,United_States,0
33,Self_emp_not_inc,24504,HS_grad,9,Separated,Craft_repair,Other_relative,White,Male,0,0,50,United_States,0
28,Private,354095,Some_college,10,Never_married,Sales,Not_in_family,White,Female,0,0,40,United_States,0
19,Private,190817,Some_college,10,Never_married,Sales,Own_child,White,Female,0,0,40,United_States,0
38,Local_gov,227154,Bachelors,13,Married_civ_spouse,Craft_repair,Husband,Asian_Pac_Islander,Male,0,0,40,Philippines,0
27,Private,54897,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,0
42,Self_emp_not_inc,373403,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,50,United_States,0
21,Private,89991,Some_college,10,Never_married,Adm_clerical,Own_child,White,Female,0,0,40,United_States,0
31,Private,243142,HS_grad,9,Divorced,Machine_op_inspct,Unmarried,White,Female,0,0,40,United_States,0
57,Private,69884,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,1
34,Private,189809,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,Black,Male,0,0,52,Jamaica,0
39,Private,58343,Some_college,10,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,1
31,Private,100734,Doctorate,16,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,28,United_States,0
26,Private,181666,Some_college,10,Married_civ_spouse,Machine_op_inspct,Wife,White,Female,0,0,40,United_States,0
24,Private,122234,Some_college,10,Never_married,Adm_clerical,Not_in_family,Black,Female,0,0,20,?,0
38,Private,237091,Some_college,10,Married_spouse_absent,Other_service,Unmarried,White,Female,0,0,36,Peru,0
21,Self_emp_not_inc,409230,Some_college,10,Never_married,Adm_clerical,Own_child,White,Male,0,0,30,United_States,0
51,Private,293802,5th_6th,3,Married_civ_spouse,Handlers_cleaners,Husband,Black,Male,0,0,52,United_States,0
48,Private,136455,Some_college,10,Divorced,Sales,Not_in_family,White,Female,0,0,16,United_States,0
30,Private,77634,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,0
60,Private,367695,Assoc_acdm,12,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,1
26,State_gov,205333,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,10,United_States,0
48,Self_emp_not_inc,28791,HS_grad,9,Married_civ_spouse,Sales,Wife,White,Female,0,0,50,United_States,0
42,Private,413297,Some_college,10,Married_civ_spouse,Tech_support,Husband,White,Male,0,0,40,United_States,0
42,Local_gov,96524,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,60,United_States,1
38,Private,249720,Assoc_voc,11,Divorced,Prof_specialty,Unmarried,Black,Female,0,0,40,United_States,0
48,Private,41411,Some_college,10,Divorced,Prof_specialty,Not_in_family,White,Female,0,0,50,United_States,0
21,Private,109667,Some_college,10,Never_married,Other_service,Own_child,White,Male,0,0,40,United_States,0
38,Private,196123,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,50,United_States,0
36,Private,116608,HS_grad,9,Divorced,Machine_op_inspct,Unmarried,White,Female,0,0,38,United_States,0
50,Private,474229,HS_grad,9,Divorced,Machine_op_inspct,Own_child,White,Male,0,0,40,United_States,0
34,?,197688,HS_grad,9,Never_married,?,Not_in_family,Black,Female,0,0,40,United_States,0
23,Private,114939,Some_college,10,Never_married,Other_service,Own_child,White,Female,0,0,30,United_States,0
50,Local_gov,163576,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,50,United_States,1
43,Private,199657,HS_grad,9,Separated,Adm_clerical,Unmarried,White,Female,0,0,20,United_States,0
22,Private,180052,Some_college,10,Never_married,Sales,Own_child,White,Male,0,0,20,United_States,0
45,Private,358701,12th,8,Never_married,Other_service,Own_child,White,Male,0,0,10,Mexico,0
21,Private,225823,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,0
90,?,77053,HS_grad,9,Widowed,?,Not_in_family,White,Female,0,4356,40,United_States,0
29,Self_emp_not_inc,29616,HS_grad,9,Never_married,Farming_fishing,Own_child,White,Male,0,0,65,United_States,0
41,Private,197919,HS_grad,9,Married_civ_spouse,Adm_clerical,Wife,White,Female,0,0,60,United_States,0
62,Private,26966,Some_college,10,Widowed,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,0
38,Local_gov,134444,Some_college,10,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,72,United_States,0
32,Private,36467,Assoc_acdm,12,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,45,United_States,1
55,Private,206487,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,1
61,Private,90051,7th_8th,4,Married_civ_spouse,Machine_op_inspct,Wife,White,Female,3456,0,44,Canada,0
34,Private,226883,HS_grad,9,Separated,Craft_repair,Unmarried,White,Male,0,0,49,United_States,0
20,Private,353696,Some_college,10,Never_married,Adm_clerical,Own_child,White,Male,0,0,28,United_States,0
26,Local_gov,189027,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,0
42,Private,31251,Assoc_voc,11,Married_civ_spouse,Sales,Husband,White,Male,0,0,37,United_States,0
39,Private,155603,Some_college,10,Never_married,Other_service,Own_child,Black,Female,0,2205,40,United_States,0
34,Self_emp_inc,343789,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,7688,0,55,United_States,1
33,Private,238381,Some_college,10,Never_married,Craft_repair,Not_in_family,Black,Male,8614,0,40,United_States,1
28,Private,174327,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,50,United_States,0
21,Private,239577,Some_college,10,Never_married,Adm_clerical,Own_child,White,Male,0,0,40,United_States,0
47,Private,187969,11th,7,Divorced,Other_service,Not_in_family,White,Female,0,0,38,United_States,0
55,?,170994,HS_grad,9,Never_married,?,Not_in_family,White,Female,0,0,40,United_States,0
57,Self_emp_not_inc,103948,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,30,United_States,1
44,Private,67671,Some_college,10,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,0
20,Private,403519,HS_grad,9,Never_married,Other_service,Not_in_family,White,Male,0,1719,33,United_States,0
21,Local_gov,596776,Some_college,10,Never_married,Adm_clerical,Own_child,White,Male,0,0,40,Guatemala,0
33,Private,118941,Bachelors,13,Married_civ_spouse,Exec_managerial,Wife,White,Female,0,0,40,United_States,1
20,Private,49179,Some_college,10,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,35,United_States,0
53,Private,350131,Bachelors,13,Married_civ_spouse,Prof_specialty,Wife,White,Female,0,0,48,United_States,1
18,?,437851,Some_college,10,Never_married,?,Own_child,White,Male,0,0,40,United_States,0
17,Private,270587,11th,7,Never_married,Other_service,Own_child,White,Male,0,0,20,England,0
22,Private,189277,HS_grad,9,Never_married,Machine_op_inspct,Unmarried,Black,Female,0,0,40,United_States,0
23,State_gov,251325,Some_college,10,Never_married,Sales,Not_in_family,Asian_Pac_Islander,Female,0,0,8,?,0
40,Private,173001,Some_college,10,Married_civ_spouse,Tech_support,Own_child,White,Female,0,1902,40,United_States,1
42,Private,171841,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,60,United_States,0
33,?,171637,HS_grad,9,Married_civ_spouse,?,Own_child,White,Female,0,0,20,United_States,0
48,Private,278530,HS_grad,9,Divorced,Craft_repair,Unmarried,White,Male,0,0,40,United_States,0
65,Private,172815,Some_college,10,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,40,United_States,0
43,Private,146770,HS_grad,9,Married_spouse_absent,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,0
33,Private,158438,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,55,United_States,1
30,Private,148524,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,2057,40,United_States,0
34,Self_emp_not_inc,156890,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,0
33,Private,231826,11th,7,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,Mexico,0
39,Private,214117,Some_college,10,Divorced,Craft_repair,Unmarried,Black,Male,0,0,40,United_States,0
32,Private,343789,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,5013,0,55,United_States,0
27,Private,147280,11th,7,Never_married,Other_service,Own_child,Other,Male,0,0,40,United_States,0
24,Private,106085,HS_grad,9,Never_married,Other_service,Own_child,Black,Male,0,1721,30,United_States,0
69,Self_emp_not_inc,215926,7th_8th,4,Married_civ_spouse,Other_service,Husband,White,Male,0,0,35,United_States,0
28,Private,211184,Some_college,10,Never_married,Sales,Not_in_family,White,Female,0,0,50,United_States,0
23,Private,163665,HS_grad,9,Never_married,Exec_managerial,Not_in_family,White,Female,0,0,32,United_States,0
37,Self_emp_not_inc,50096,Assoc_voc,11,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,30,United_States,0
52,Self_emp_not_inc,417227,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,70,United_States,0
50,Private,23686,Some_college,10,Married_civ_spouse,Adm_clerical,Other_relative,White,Female,0,0,35,United_States,1
17,Private,160968,11th,7,Never_married,Adm_clerical,Own_child,White,Male,0,0,16,United_States,0
36,Private,187098,HS_grad,9,Divorced,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,0
27,Private,175387,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Male,0,1876,40,United_States,0
51,Private,191659,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,1887,65,United_States,1
67,Local_gov,272587,7th_8th,4,Widowed,Other_service,Not_in_family,White,Female,1086,0,15,United_States,0
37,Self_emp_inc,593246,Bachelors,13,Never_married,Other_service,Not_in_family,White,Female,0,0,50,United_States,1
64,Self_emp_not_inc,165479,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,5,United_States,0
31,Private,158144,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,0
18,Private,140164,11th,7,Never_married,Sales,Own_child,White,Female,0,0,40,United_States,0
39,Private,326342,11th,7,Married_civ_spouse,Other_service,Husband,Black,Male,2635,0,37,United_States,0
41,Private,126622,11th,7,Divorced,Handlers_cleaners,Unmarried,White,Female,0,0,40,United_States,0
42,Private,409902,HS_grad,9,Never_married,Exec_managerial,Unmarried,Black,Female,0,0,25,United_States,0
51,Private,257756,HS_grad,9,Married_civ_spouse,Prof_specialty,Wife,White,Female,0,0,50,United_States,1
37,Self_emp_not_inc,216473,10th,6,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,30,United_States,0
30,Private,239648,Some_college,10,Never_married,Machine_op_inspct,Unmarried,Asian_Pac_Islander,Male,0,0,40,Cambodia,0
24,Private,333505,HS_grad,9,Married_spouse_absent,Transport_moving,Own_child,White,Male,0,0,40,Peru,0
28,Private,472580,Some_college,10,Never_married,Sales,Own_child,Black,Male,0,0,40,United_States,0
41,Private,207578,Assoc_acdm,12,Married_civ_spouse,Exec_managerial,Husband,Black,Male,0,0,50,India,1
35,Private,302149,Some_college,10,Married_civ_spouse,Craft_repair,Husband,Asian_Pac_Islander,Male,0,0,40,Cambodia,1
32,Private,153326,Bachelors,13,Married_civ_spouse,Prof_specialty,Other_relative,White,Male,0,0,40,United_States,0
31,Private,163003,Assoc_acdm,12,Never_married,Prof_specialty,Other_relative,Asian_Pac_Islander,Female,0,0,40,Philippines,0
22,Private,204226,HS_grad,9,Never_married,Exec_managerial,Own_child,White,Female,0,0,40,United_States,0
32,Private,53373,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,36,United_States,0
36,Private,113397,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,0
49,Private,83444,HS_grad,9,Divorced,Exec_managerial,Not_in_family,White,Male,0,0,40,United_States,0
25,State_gov,129200,Some_college,10,Never_married,Transport_moving,Not_in_family,Black,Male,0,0,40,United_States,0
47,Local_gov,244813,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,0
72,?,118902,Doctorate,16,Married_civ_spouse,?,Husband,White,Male,0,2392,6,United_States,1
48,Private,202117,11th,7,Divorced,Other_service,Not_in_family,White,Female,0,0,34,United_States,0
46,Private,261688,HS_grad,9,Divorced,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,0
21,Private,51047,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,25,United_States,0
39,Self_emp_inc,135500,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,1977,40,United_States,1
52,Private,110563,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
22,Private,205839,Some_college,10,Never_married,Other_service,Not_in_family,White,Male,0,0,45,United_States,0
33,Private,194901,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,0,0,45,United_States,0
65,Private,193216,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,9386,0,40,United_States,1
50,Self_emp_not_inc,42402,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,2415,30,United_States,1
22,Local_gov,200109,Bachelors,13,Never_married,Prof_specialty,Own_child,White,Female,0,0,15,United_States,0
56,Private,126677,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,3103,0,40,United_States,1
56,Private,179127,10th,6,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,35,Italy,0
44,Self_emp_not_inc,197558,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,70,United_States,1
53,Self_emp_inc,246562,5th_6th,3,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,Mexico,1
19,Local_gov,292962,HS_grad,9,Never_married,Craft_repair,Other_relative,Black,Female,0,0,40,United_States,0
28,?,197288,11th,7,Never_married,?,Unmarried,Black,Female,0,0,30,United_States,0
22,Private,206974,Bachelors,13,Never_married,Sales,Not_in_family,White,Female,0,0,40,United_States,0
25,Private,211424,Bachelors,13,Never_married,Exec_managerial,Own_child,White,Male,0,0,40,United_States,0
60,?,251572,HS_grad,9,Widowed,?,Not_in_family,White,Male,0,0,35,Poland,0
40,Local_gov,208751,Bachelors,13,Divorced,Prof_specialty,Unmarried,White,Female,0,0,40,United_States,0
68,Private,75913,12th,8,Widowed,Sales,Not_in_family,White,Female,0,0,30,United_States,0
30,Private,180317,Assoc_voc,11,Divorced,Machine_op_inspct,Not_in_family,White,Male,0,0,40,United_States,0
30,Private,218551,Assoc_voc,11,Married_civ_spouse,Sales,Husband,White,Male,0,0,45,United_States,1
44,State_gov,185832,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,46,United_States,1
37,Private,205339,Some_college,10,Never_married,Tech_support,Not_in_family,White,Male,0,0,40,United_States,1
26,Private,293984,10th,6,Married_civ_spouse,Craft_repair,Own_child,Black,Male,0,0,40,United_States,0
32,Private,132601,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,50,United_States,0
51,Private,123703,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,4386,0,40,United_States,1
35,Private,161496,Some_college,10,Divorced,Sales,Not_in_family,White,Male,0,0,50,United_States,0
26,Private,243786,Bachelors,13,Never_married,Other_service,Not_in_family,White,Female,0,0,38,United_States,0
33,Private,33117,Assoc_acdm,12,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,40,United_States,0
44,Private,57600,Some_college,10,Married_civ_spouse,Adm_clerical,Wife,White,Female,0,0,38,United_States,0
44,Federal_gov,151933,Some_college,10,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,1485,40,United_States,1
25,Private,176162,Bachelors,13,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,40,United_States,0
34,Private,157886,Assoc_acdm,12,Separated,Other_service,Unmarried,White,Female,0,0,40,United_States,0
44,Private,43711,Bachelors,13,Never_married,Other_service,Not_in_family,White,Male,0,0,48,United_States,0
23,Private,149204,Bachelors,13,Never_married,Exec_managerial,Own_child,White,Male,0,0,40,United_States,0
58,Private,52090,Prof_school,15,Divorced,Tech_support,Unmarried,White,Male,0,0,40,United_States,1
24,Private,190293,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,0
62,Self_emp_not_inc,122246,Masters,14,Divorced,Prof_specialty,Unmarried,White,Female,0,0,32,United_States,0
43,Private,245056,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,Black,Male,0,0,40,United_States,1
61,Self_emp_not_inc,201273,Some_college,10,Widowed,Machine_op_inspct,Not_in_family,White,Female,0,0,40,United_States,0
69,Private,172354,Assoc_voc,11,Widowed,Adm_clerical,Not_in_family,White,Female,1848,0,50,United_States,0
62,Private,319582,HS_grad,9,Widowed,Sales,Not_in_family,White,Female,0,0,32,United_States,0
31,Self_emp_not_inc,213307,10th,6,Married_civ_spouse,Other_service,Wife,White,Female,0,0,28,Mexico,0
65,Self_emp_inc,410199,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,9386,0,35,United_States,1
44,Private,320984,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,60,United_States,1
57,Private,199934,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
35,Private,174503,Some_college,10,Divorced,Machine_op_inspct,Not_in_family,White,Female,0,0,40,United_States,0
52,Local_gov,255927,Some_college,10,Widowed,Adm_clerical,Not_in_family,White,Female,0,0,24,United_States,0
40,Local_gov,183096,9th,5,Married_civ_spouse,Other_service,Wife,White,Female,0,0,40,Yugoslavia,1
24,Private,311311,Bachelors,13,Never_married,Machine_op_inspct,Not_in_family,White,Male,0,0,65,United_States,0
40,Self_emp_inc,76625,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,0
31,Local_gov,197550,HS_grad,9,Divorced,Prof_specialty,Unmarried,White,Male,0,0,33,United_States,0
51,Self_emp_not_inc,194259,Masters,14,Married_civ_spouse,Prof_specialty,Wife,White,Female,15024,0,55,?,1
30,Private,165235,Bachelors,13,Married_civ_spouse,Adm_clerical,Wife,Asian_Pac_Islander,Female,0,0,40,Philippines,1
62,Self_emp_inc,200577,Masters,14,Married_civ_spouse,Sales,Husband,White,Male,0,0,45,United_States,1
24,Private,438839,Bachelors,13,Never_married,Sales,Not_in_family,White,Male,0,0,40,United_States,0
